,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,47,48,49,50,51,52,54,55,56,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,1
2025-01-01 02:15:00,-6241213.5,-6241193.0,-6241193.0,-6241169.0,-6241189.0,-6241179.0,-6241175.0,-6241175.0,-6241159.0,-6241157.0,-6241161.5,-6241130.0,-6241151.5,-6241174.5,-6241151.0,-6241173.5,-6241142.0,-6241142.0,-6241115.0,-6241113.5,-6241115.0,-6241118.5,-6241091.0,-6241091.0,-6241042.5,-6241049.5,-6241062.0,-6241042.0,-6241038.5,-6241045.0,-6241045.0,-6241046.0,-6241045.5,-6241053.5,-6241062.0,-6241065.0,-6241172.0,-6241156.5,-6241111.5,-6241111.5,-6241068.0,-6241057.0,-6241057.0,-6241114.0,-6241131.0,-6241119.5,-6241160.5,-6241186.5,-6241175.0,-6241202.5,-6241200.5,-6241213.5,-6241187.0,-6241156.5,-6241068.0,-6241057.0,-6241086.0,-6241156.5,-6241157.0,-6241144.0,-6241158.5,-6241170.5,-6241217.0,-6241233.5,-6241134.0,-6241120.0,-6241121.0,-6241134.5,-6241120.0,-6241106.0,-6241107.0,-6241120.0,-3.4960936e-05
2025-01-01 02:30:00,-6491042.5,-6491022.0,-6491022.0,-6490999.5,-6491019.5,-6491009.5,-6491006.5,-6491006.5,-6490990.0,-6490988.0,-6490992.5,-6490962.0,-6490983.0,-6491005.5,-6490982.5,-6491005.5,-6490973.5,-6490973.5,-6490947.0,-6490945.0,-6490947.0,-6490950.5,-6490923.0,-6490923.0,-6490874.5,-6490881.5,-6490894.0,-6490874.0,-6490870.5,-6490877.0,-6490877.0,-6490878.0,-6490877.0,-6490885.0,-6490894.0,-6490897.0,-6491002.5,-6490987.0,-6490942.0,-6490942.0,-6490898.5,-6490888.0,-6490888.0,-6490944.5,-6490961.5,-6490950.0,-6490991.0,-6491017.0,-6491005.5,-6491033.5,-6491031.5,-6491042.5,-6491017.5,-6490987.0,-6490898.5,-6490888.0,-6490917.0,-6490985.5,-6490987.0,-6490973.5,-6490988.0,-6491000.0,-6491046.5,-6491063.0,-6490964.0,-6490950.5,-6490951.5,-6490964.5,-6490949.0,-6490935.5,-6490936.0,-6490949.0,-3.4960936e-05
2025-01-01 02:45:00,-6422415.0,-6422394.5,-6422394.5,-6422371.5,-6422391.0,-6422381.5,-6422378.0,-6422378.0,-6422362.0,-6422360.0,-6422364.5,-6422333.0,-6422354.5,-6422377.5,-6422354.0,-6422376.5,-6422345.0,-6422345.0,-6422318.0,-6422316.5,-6422318.0,-6422321.5,-6422293.5,-6422293.5,-6422245.5,-6422252.5,-6422265.0,-6422245.0,-6422241.5,-6422248.0,-6422248.0,-6422249.0,-6422248.5,-6422256.5,-6422265.0,-6422268.0,-6422374.5,-6422359.0,-6422313.5,-6422313.5,-6422270.5,-6422259.5,-6422259.5,-6422316.0,-6422333.0,-6422322.0,-6422363.0,-6422389.0,-6422377.5,-6422405.0,-6422403.0,-6422415.0,-6422389.5,-6422359.0,-6422270.5,-6422260.0,-6422289.0,-6422358.0,-6422358.5,-6422346.0,-6422360.5,-6422372.5,-6422419.0,-6422435.5,-6422336.5,-6422322.5,-6422323.5,-6422337.0,-6422321.5,-6422308.0,-6422308.5,-6422321.5,-3.4960936e-05
2025-01-01 03:00:00,-6427000.5,-6426980.0,-6426980.0,-6426957.0,-6426976.5,-6426967.5,-6426963.5,-6426963.5,-6426947.5,-6426945.0,-6426950.0,-6426919.0,-6426940.5,-6426963.5,-6426940.0,-6426962.5,-6426931.5,-6426931.5,-6426904.0,-6426902.5,-6426904.0,-6426907.5,-6426880.0,-6426880.0,-6426831.5,-6426838.5,-6426851.0,-6426831.5,-6426827.5,-6426834.0,-6426834.0,-6426835.0,-6426834.5,-6426842.5,-6426852.0,-6426855.0,-6426959.5,-6426944.0,-6426898.5,-6426898.5,-6426855.5,-6426844.0,-6426844.0,-6426900.5,-6426917.5,-6426906.5,-6426948.0,-6426973.5,-6426962.0,-6426989.5,-6426988.0,-6427000.5,-6426974.5,-6426944.0,-6426855.5,-6426844.0,-6426873.0,-6426943.5,-6426944.0,-6426930.5,-6426945.0,-6426957.0,-6427003.5,-6427020.0,-6426921.0,-6426907.0,-6426908.0,-6426921.5,-6426907.0,-6426893.0,-6426894.0,-6426907.0,-3.4960936e-05
2025-01-01 03:15:00,-5883874.5,-5883854.0,-5883854.0,-5883829.0,-5883848.5,-5883838.5,-5883833.5,-5883833.5,-5883817.5,-5883815.5,-5883820.0,-5883788.5,-5883809.0,-5883831.5,-5883808.5,-5883831.5,-5883799.0,-5883799.0,-5883772.5,-5883770.5,-5883772.5,-5883776.0,-5883748.0,-5883748.0,-5883700.0,-5883707.0,-5883719.5,-5883699.5,-5883696.0,-5883702.5,-5883702.5,-5883703.5,-5883703.0,-5883710.5,-5883719.5,-5883722.5,-5883830.5,-5883815.0,-5883769.0,-5883769.0,-5883726.0,-5883715.5,-5883715.5,-5883772.0,-5883788.5,-5883777.5,-5883819.0,-5883845.0,-5883833.5,-5883861.0,-5883859.5,-5883874.5,-5883845.5,-5883815.0,-5883726.0,-5883715.5,-5883744.5,-5883817.5,-5883818.0,-5883804.5,-5883819.0,-5883831.0,-5883877.5,-5883894.0,-5883793.0,-5883779.0,-5883780.0,-5883793.0,-5883781.0,-5883767.0,-5883768.0,-5883781.0,-3.4960936e-05
2025-01-01 03:30:00,-6331480.0,-6331459.5,-6331459.5,-6331435.5,-6331455.5,-6331445.5,-6331442.0,-6331442.0,-6331426.0,-6331424.0,-6331428.5,-6331397.0,-6331418.0,-6331441.0,-6331417.5,-6331440.5,-6331409.0,-6331409.0,-6331382.0,-6331380.5,-6331382.0,-6331385.5,-6331357.5,-6331357.5,-6331309.5,-6331317.0,-6331329.5,-6331309.5,-6331305.5,-6331312.5,-6331312.5,-6331313.0,-6331312.5,-6331320.5,-6331329.5,-6331332.5,-6331438.0,-6331422.5,-6331377.0,-6331377.0,-6331334.0,-6331323.0,-6331323.0,-6331379.5,-6331396.5,-6331385.5,-6331426.5,-6331452.5,-6331441.0,-6331468.5,-6331466.5,-6331480.0,-6331453.0,-6331422.5,-6331334.0,-6331323.0,-6331352.0,-6331423.0,-6331423.5,-6331410.0,-6331424.5,-6331436.5,-6331483.0,-6331499.5,-6331400.0,-6331386.5,-6331387.5,-6331400.5,-6331386.5,-6331372.5,-6331373.5,-6331386.5,-3.4960936e-05
2025-01-01 03:45:00,-6264080.0,-6264059.5,-6264059.5,-6264036.0,-6264055.5,-6264045.0,-6264041.0,-6264041.0,-6264025.0,-6264023.0,-6264027.5,-6263996.0,-6264018.0,-6264040.5,-6264017.0,-6264039.5,-6264008.0,-6264008.0,-6263981.0,-6263979.5,-6263981.0,-6263984.5,-6263957.0,-6263957.0,-6263908.5,-6263915.5,-6263928.0,-6263908.5,-6263904.5,-6263911.5,-6263911.5,-6263912.0,-6263911.5,-6263919.5,-6263929.0,-6263932.0,-6264038.0,-6264022.5,-6263977.5,-6263977.5,-6263934.0,-6263923.0,-6263923.0,-6263980.0,-6263997.0,-6263986.0,-6264026.5,-6264052.5,-6264041.0,-6264068.5,-6264067.0,-6264080.0,-6264053.0,-6264022.5,-6263934.0,-6263923.0,-6263952.5,-6264023.0,-6264023.5,-6264010.0,-6264024.5,-6264036.5,-6264083.5,-6264099.5,-6264000.0,-6263986.0,-6263987.0,-6264000.5,-6263986.5,-6263972.5,-6263973.5,-6263986.5,-3.4960936e-05
2025-01-01 04:00:00,-6308299.0,-6308278.5,-6308278.5,-6308255.0,-6308274.5,-6308265.5,-6308262.0,-6308262.0,-6308246.0,-6308244.0,-6308248.5,-6308218.0,-6308240.0,-6308262.5,-6308239.5,-6308262.0,-6308230.5,-6308230.5,-6308204.0,-6308202.5,-6308204.0,-6308207.5,-6308180.0,-6308180.0,-6308131.5,-6308138.5,-6308151.0,-6308131.0,-6308127.5,-6308134.0,-6308134.0,-6308135.0,-6308134.5,-6308142.0,-6308151.0,-6308154.0,-6308257.5,-6308241.0,-6308196.0,-6308196.0,-6308152.5,-6308141.5,-6308141.5,-6308198.5,-6308215.5,-6308204.5,-6308245.0,-6308271.0,-6308259.5,-6308287.0,-6308285.5,-6308299.0,-6308272.0,-6308241.0,-6308152.5,-6308141.5,-6308171.0,-6308242.0,-6308242.5,-6308229.5,-6308243.5,-6308256.0,-6308302.5,-6308319.0,-6308219.0,-6308205.5,-6308206.0,-6308220.0,-6308205.5,-6308192.0,-6308192.5,-6308205.5,-3.4960936e-05
2025-01-01 04:15:00,-6353629.5,-6353609.0,-6353609.0,-6353586.0,-6353605.5,-6353596.0,-6353592.5,-6353592.5,-6353576.0,-6353573.5,-6353578.5,-6353547.5,-6353568.5,-6353591.5,-6353568.0,-6353590.5,-6353559.5,-6353559.5,-6353532.0,-6353530.5,-6353532.5,-6353536.0,-6353508.0,-6353508.0,-6353459.5,-6353466.5,-6353479.0,-6353460.0,-6353456.0,-6353462.0,-6353462.0,-6353463.5,-6353463.0,-6353471.0,-6353480.0,-6353483.0,-6353588.5,-6353573.0,-6353527.5,-6353527.5,-6353484.5,-6353473.5,-6353473.5,-6353529.5,-6353546.5,-6353535.5,-6353577.0,-6353603.0,-6353591.5,-6353619.0,-6353617.0,-6353629.5,-6353603.5,-6353573.0,-6353484.5,-6353473.5,-6353502.0,-6353572.5,-6353573.0,-6353560.0,-6353574.0,-6353587.0,-6353633.5,-6353650.0,-6353550.0,-6353536.5,-6353537.0,-6353551.0,-6353536.0,-6353522.5,-6353523.0,-6353536.0,-3.4960936e-05
2025-01-01 04:30:00,-6548790.0,-6548769.5,-6548769.5,-6548746.5,-6548766.0,-6548757.0,-6548753.5,-6548753.5,-6548737.5,-6548736.0,-6548740.5,-6548710.0,-6548731.5,-6548754.0,-6548731.0,-6548754.0,-6548723.0,-6548723.0,-6548695.5,-6548694.0,-6548695.5,-6548699.0,-6548671.5,-6548671.5,-6548623.0,-6548630.0,-6548642.5,-6548623.0,-6548619.5,-6548625.5,-6548625.5,-6548626.5,-6548626.5,-6548634.5,-6548643.0,-6548646.0,-6548749.5,-6548734.0,-6548688.5,-6548688.5,-6548645.5,-6548634.5,-6548634.5,-6548690.5,-6548707.5,-6548696.5,-6548738.0,-6548764.0,-6548752.5,-6548780.0,-6548778.0,-6548790.0,-6548764.5,-6548734.0,-6548645.5,-6548634.5,-6548663.0,-6548733.0,-6548733.5,-6548720.0,-6548734.5,-6548747.0,-6548793.5,-6548809.5,-6548711.0,-6548697.5,-6548698.0,-6548712.0,-6548696.5,-6548682.5,-6548683.5,-6548696.5,-3.4960936e-05
