,1,2,27,28,65,70,71,29,30,31,33,34,74,75,76,23,24,25,26,36,37,38,39,40,41,42,43,44,46,47,48,49,50,52,53,54,55,56,57,58,59,60,61,62,63,77,32,66,67,68,69,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,73_CRP6,22_CRP1,35_CRP2,45_CRP3,51_CRP4,64_CRP5
2025-01-01 00:00:00,0.005903,0.0059020002,0.0016960001,0.0015390001,0.00078500004,0.000251,0.00015700002,0.00062800007,0.00012600001,0.00040800002,0.00022000002,9.400001e-05,0.000345,0.00015700002,3.1e-05,0.005682,3.1e-05,0.003861,0.003767,0.0037360003,0.003642,9.400001e-05,0.0034850002,0.0034850002,0.00031400003,0.0030140004,0.00056500005,0.002386,0.002198,9.400001e-05,0.002041,0.00018800002,0.001853,0.0016960001,0.00022000002,0.00012600001,0.001382,6.300001e-05,0.0011620001,0.0010050001,0.00087900006,0.000282,3.1e-05,0.00037700002,0.000251,9.999992e-07,0.00037700002,0.00031400003,0.00031400003,0.00031400003,0.00031400003,0.00022000002,0.00022000002,0.00022000002,0.00022000002,0.00022000002,0.00022000002,6.300001e-05,0.00022000002,0.00022000002,0.00022000002,0.00022000002,0.0016960001,0.0016960001,0.0016960001,0.0016960001,0.000345,0.005682,0.0037360003,0.002198,0.001853,0.00078500004
2025-01-01 00:15:00,0.0,0.005946132,0.0016586556,0.0015016557,0.00078514114,0.000251,0.000157,0.00062800007,0.000126,0.00040800002,0.00022000002,9.3999995e-05,0.000345,0.000157,3.099999e-05,0.005749821,3.0999996e-05,0.0039661657,0.0038721655,0.003770512,0.003676512,9.400004e-05,0.0035195118,0.0035195118,0.00031400003,0.003048512,0.00056500005,0.0024205118,0.0022005967,9.4e-05,0.002043597,0.000188,0.0018555968,0.001696,0.00021999999,0.00012600001,0.001382,6.299999e-05,0.001162,0.0010050001,0.000879,0.00028199996,3.099995e-05,0.00037700002,0.000251,1.009088e-06,0.000377,0.000314,0.00031400003,0.000314,0.000314,0.00021999989,0.00021999989,0.00021999991,0.00021999993,0.00021999993,0.00021999993,6.2999956e-05,0.00021999987,0.00021999989,0.0002199999,0.00021999993,0.0016586556,0.0016586556,0.0016586556,0.0016586556,0.0004219562,0.005801898,0.003903095,0.002109781,0.0018988028,0.0007384234
2025-01-01 00:30:00,0.0,0.0057562552,0.0016589162,0.0015019161,0.0007893119,0.000251,0.000157,0.000628,0.000126,0.00040800002,0.00022000002,9.4e-05,0.000345,0.00015700002,3.1000032e-05,0.0055399397,3.1000014e-05,0.0037560237,0.0036620237,0.003621984,0.003527984,9.4e-05,0.003370984,0.003370984,0.00031400003,0.002899984,0.00056500005,0.002271984,0.0021677571,9.400002e-05,0.002010757,0.000188,0.0018227571,0.0016960001,0.00022000002,0.00012600001,0.001382,6.3000014e-05,0.001162,0.0010050001,0.000879,0.000282,3.099999e-05,0.00037700002,0.000251,9.839928e-07,0.00037700002,0.00031400003,0.00031400003,0.00031400003,0.00031400003,0.00022000015,0.00022000015,0.0002200001,0.0002200001,0.0002200001,0.0002200001,6.3e-05,0.00022000015,0.00022000012,0.0002200001,0.0002200001,0.0016589162,0.0016589162,0.0016589162,0.0016589162,0.00031646717,0.0054854304,0.0036921166,0.002109781,0.0018988028,0.0007384234
2025-01-01 00:45:00,0.0,0.005687809,0.0015007237,0.0013437236,0.00076297595,0.000251,0.000157,0.000628,0.000126,0.00040800002,0.00022000002,9.4e-05,0.00034500007,0.00015700007,3.100007e-05,0.005503012,3.0999996e-05,0.0038772884,0.0037832884,0.0037233527,0.0036293524,9.4e-05,0.0034723524,0.0034723524,0.00031400003,0.0030013525,0.00056500005,0.0023733526,0.002180631,9.4e-05,0.002023631,0.000188,0.001835631,0.0016960001,0.00022000002,0.00012600001,0.0013820002,6.299999e-05,0.0011620001,0.0010050001,0.00087900006,0.000282,3.099999e-05,0.00037700002,0.000251,9.965747e-07,0.00037700002,0.000314,0.000314,0.00031400003,0.00031400003,0.00022000012,0.00022000012,0.00022000009,0.00022000009,0.00022000009,0.0002200001,6.3e-05,0.00022000013,0.00022000019,0.0002200001,0.0002200001,0.0015007237,0.0015007237,0.0015007237,0.0015007237,0.00031646717,0.0054854304,0.0037976056,0.002109781,0.0017933138,0.00063293433
2025-01-01 01:00:00,0.0,0.006032239,0.0018197994,0.0016627995,0.0008165376,0.000251,0.000157,0.000628,0.000126,0.00040800002,0.00022000002,9.3999995e-05,0.000345,0.00015700002,3.099999e-05,0.0058328183,3.0999996e-05,0.003888019,0.0037940186,0.0037329588,0.0036389586,9.4e-05,0.0034819588,0.0034819588,0.00031400003,0.0030109587,0.00056500005,0.0023829585,0.0021677008,9.400002e-05,0.0020107008,0.000188,0.0018227008,0.0016960001,0.00022000002,0.00012600001,0.0013820002,6.299999e-05,0.0011620001,0.0010050001,0.00087900006,0.00028200002,3.1000065e-05,0.00037700002,0.000251,9.965747e-07,0.00037700002,0.00031400003,0.00031400003,0.00031400003,0.00031400003,0.00021999993,0.00021999993,0.00022000003,0.00022000003,0.00022000003,0.00022000003,6.3e-05,0.00021999993,0.00021999997,0.00022000003,0.00022000005,0.0018197994,0.0018197994,0.0018197994,0.0018197994,0.00031646717,0.005907387,0.0036921166,0.002109781,0.0018988028,0.0008439124
2025-01-01 01:15:00,0.0,0.005763116,0.0016755288,0.0015185288,0.00077583786,0.000251,0.000157,0.000628,0.000126,0.00040800002,0.00022000002,9.3999995e-05,0.00034499995,0.00015699996,3.099995e-05,0.0055361767,3.1000014e-05,0.0037356482,0.0036416482,0.0037102145,0.0036162145,9.4e-05,0.0034592145,0.0034592145,0.00031400003,0.0029882144,0.00056500005,0.0023602145,0.002190117,9.400001e-05,0.0020331172,0.000188,0.001845117,0.001696,0.00021999999,0.00012600001,0.0013819999,6.299999e-05,0.001162,0.0010050001,0.00087899994,0.00028199996,3.099999e-05,0.00037700002,0.000251,9.966401e-07,0.000377,0.00031400003,0.00031400003,0.00031400003,0.00031400003,0.00022000006,0.00022000006,0.00021999997,0.00021999997,0.00021999996,0.00021999994,6.2999956e-05,0.00022000007,0.00022000005,0.00021999997,0.00021999997,0.0016755288,0.0016755288,0.0016755288,0.0016755288,0.0004219562,0.00559092,0.0035866275,0.0022152702,0.0018988028,0.0007384234
2025-01-01 01:30:00,0.0,0.005735325,0.0016427357,0.0014857358,0.0008001434,0.000251,0.000157,0.00062800007,0.000126,0.00040800002,0.00022000002,9.3999995e-05,0.00034500007,0.00015700007,3.1000032e-05,0.005512921,3.1000014e-05,0.0037451852,0.0036511852,0.0035936825,0.0034996825,9.4e-05,0.0033426823,0.0033426825,0.00031400003,0.0028716826,0.00056500005,0.0022436825,0.0021658728,9.400001e-05,0.0020088728,0.00018799999,0.0018208729,0.001696,0.00022000002,0.00012600001,0.0013819999,6.299999e-05,0.001162,0.0010050001,0.00087899994,0.00028199996,3.099995e-05,0.00037700002,0.000251,1.009088e-06,0.000377,0.000314,0.000314,0.000314,0.000314,0.00021999986,0.00021999986,0.00021999991,0.00021999993,0.00021999993,0.00021999994,6.2999956e-05,0.00021999986,0.00021999989,0.00021999991,0.00021999993,0.0016427357,0.0016427357,0.0016427357,0.0016427357,0.00031646717,0.0054854304,0.0035866275,0.002109781,0.0017933138,0.0007384234
2025-01-01 01:45:00,0.0,0.005995135,0.0018290849,0.001672085,0.000817857,0.000251,0.000157,0.00062800007,0.00012600001,0.00040800005,0.00022000002,9.400001e-05,0.0003450001,0.00015700007,3.100007e-05,0.0057865954,3.0999996e-05,0.0038325104,0.0037385104,0.0037493384,0.0036553382,9.4e-05,0.0034983382,0.0034983382,0.00031400003,0.003027338,0.00056500005,0.0023993382,0.0021887706,9.4e-05,0.0020317705,0.00018800002,0.0018437706,0.0016960002,0.00022000002,0.00012600001,0.0013820003,6.3000014e-05,0.0011620002,0.0010050001,0.00087900006,0.00028200005,3.1000025e-05,0.00037700002,0.000251,9.966408e-07,0.00037700005,0.000314,0.000314,0.00031400003,0.000314,0.00022000016,0.00022000016,0.0002200001,0.0002200001,0.0002200001,0.0002200001,6.3e-05,0.00022000015,0.00022000019,0.0002200001,0.00022000012,0.0018290849,0.0018290849,0.0018290849,0.0018290849,0.00031646717,0.0056964085,0.0037976056,0.0022152702,0.0018988028,0.0009494014
2025-01-01 02:00:00,0.0,0.005720792,0.0015491415,0.0013921415,0.0007255389,0.000251,0.000157,0.000628,0.00012600001,0.00040800002,0.00022000002,9.4e-05,0.000345,0.000157,3.099999e-05,0.00552406,3.0999996e-05,0.0038499187,0.0037559187,0.003760057,0.0036660573,9.4e-05,0.0035090575,0.0035090575,0.00031400003,0.0030380571,0.00056500005,0.0024100572,0.002173397,9.400002e-05,0.002016397,0.00018800002,0.0018283968,0.0016960001,0.00022000002,0.00012600001,0.0013820002,6.3000014e-05,0.0011620001,0.0010050001,0.00087900006,0.00028200002,3.1000065e-05,0.00037700002,0.000251,1.0092876e-06,0.00037700002,0.00031400003,0.000314,0.000314,0.000314,0.00021999999,0.00021999999,0.00022000009,0.00022000009,0.00022000007,0.00022000007,6.300004e-05,0.00021999997,0.00021999997,0.00022000006,0.00022000009,0.0015491415,0.0015491415,0.0015491414,0.0015491414,0.00031646717,0.0054854304,0.0037976056,0.0022152702,0.0018988028,0.00063293433
