,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44,J45,J46,J47,J48,J49,J50
2025-01-01 22:15:00,39.01410193506935,51.10855219081925,40.69037753827635,40.8372883636192,37.07351736145469,49.94786756115637,52.03664872432562,48.857071966319744,49.91730362680978,50.3530769703636,39.16897471390191,45.74979514326914,47.34252431600247,38.61187640205323,39.250151480004064,41.79664219620856,50.33769986233956,46.96266330015107,46.04845098620551,44.88138889274226,42.689020864795296,43.53217923855348,48.63493540204632,41.429980879555394,50.03576293442182,47.31235835154243,36.94220639534304,50.051545387898216,45.43781413203958,46.39488197883757,38.4925885936835,42.73389769609391,42.10103096008935,45.33432327220893,50.64582837265582,46.54272328556743,38.002124544586266,42.62073141859331,49.58747400287601,48.98604169727318,49.99839695548104,44.497700454482526,42.42600180989236,40.89503189693903,45.11234654389275,41.029823554418016,50.38005479174433,41.65620771767584,44.80930138263007,37.28891717846551
2025-01-01 22:30:00,38.52952096224771,51.23917695614642,41.41387809791738,41.00066302647253,37.50304706632421,50.82935994529677,52.36379072644222,49.52581776112558,49.45242207051389,50.58379822484331,38.58893823976119,45.85091353723576,46.960760897458606,39.16273741486436,39.046876349926194,41.24047985656166,49.446897912276754,46.66550588203479,45.77593584678314,44.549876813911744,41.83975569659013,43.69717458771246,47.909926934556026,42.0271772872776,49.53860193151029,45.750433994953084,36.93761430950679,50.51532534937123,45.52106963784794,45.05685214998582,38.09085136958527,43.134585274057,41.52225009365242,45.02712821485999,49.72060857511787,47.38559582460744,38.05596647218024,41.63127980248318,49.43339006339573,48.74410185439729,49.87039873178104,43.896607350554845,42.15584311835699,41.825163149291534,45.35344157606652,41.348244103878606,50.77972833640512,41.38580910029681,44.58008090831506,36.3716367178524
2025-01-01 22:45:00,39.28051276875991,50.253065103880346,41.01050128129243,39.74019691990642,38.47412128209737,49.630394982797846,52.59817274825131,49.67244803287598,49.60332883304269,50.41491104472686,38.921913458854505,46.145519318856806,47.04116522167769,38.05769717942404,38.55427900886885,41.7453620101199,52.33476891173528,48.24674038226042,45.48276271510126,43.81216911820215,42.08145494300123,43.988975465170505,47.0496712977902,43.26082160153666,49.06591821914144,47.51278542242806,37.48542089484588,50.20764776586085,45.45077703755988,45.88826023452886,38.790739235844455,42.852621151045824,42.31160547488906,44.300056759702464,49.66728870591791,47.19860299317292,37.93032490706484,41.69315077366585,49.92190251679954,48.776027716308185,51.131055005551616,43.2676008202953,43.46666140086135,41.64792159096848,46.221109946023056,40.75694958211271,50.88245172525742,40.69637873640891,44.6360184604618,36.61590673761699
2025-01-01 23:00:00,39.77569019908912,49.777459444381726,40.66576102964422,39.97800604550408,37.215957074367225,49.96929843779021,51.3018352102834,49.49797386248428,49.60692347396893,50.67956494375155,38.77153612392026,45.65462333597078,46.355019683015776,38.900630115167495,38.489332983160665,41.17025241313169,52.060496489869934,47.23162456912863,45.26865439375317,44.71215166061768,42.507387833847794,43.59032940666333,48.28607191867334,41.10206359818011,49.80131782730902,46.49461482293528,37.4897044513607,50.095321053752535,45.63690665343978,46.09845188313978,38.8421782628235,43.01035534889894,42.10332325654145,45.29982800001663,50.13048357132263,47.47061022124644,38.16790887558773,42.458254260099146,49.382480982372414,48.849884023396505,50.98753564109782,43.13824528066607,42.558864771435765,41.30724898321561,45.45454599056925,40.78949020248572,50.71275752714811,39.92526812308922,44.59404775998684,36.56538396629266
2025-01-01 23:15:00,38.93747752625575,50.74624375972216,40.377656420227154,39.34513993278752,37.587270838138,49.12229746527714,51.93894958193781,49.5958147196517,50.35399399191608,50.53489707350306,37.76178822683977,45.14562065125546,47.073312621402096,39.0192973304911,37.69266909603075,41.05743143882764,51.12180871168358,46.75435259373501,45.49697839340861,44.56533928365875,42.44460399062297,42.300332950230775,47.87445040379007,41.49269786897776,49.31164423799903,47.26829682781393,36.80431534131861,48.703242849700864,44.72553586970128,45.06749954389026,38.66160903138199,43.49229343365538,42.18240801204588,45.32198927080588,49.54454834095868,47.272329639436535,37.91967328099861,42.00491165057471,50.1494791629942,48.60044389431345,50.65567729543187,43.79486395086225,43.26370997871588,41.69023296176214,45.76352257431079,40.71991773213304,50.5600511230944,41.91619148562676,44.52231491938672,37.50521173745305
2025-01-01 23:30:00,40.34185055869607,49.997445305420285,41.60857288625821,39.417095864854346,37.11951093880506,49.30246602867519,51.25664493916952,49.38258759785039,49.80998247770892,50.29573117602542,38.77905360478192,45.02436015358081,47.42864490610784,38.21341058119431,37.70575555414507,40.92589415021318,50.68989045617009,47.74876521473176,45.35549579569569,43.43688951046299,42.49511956276272,43.84179040533523,46.45609879674966,41.65140502397304,50.379108384840784,47.56290618332861,37.04050039904418,50.27361622686441,45.46972028341137,46.76748293888803,37.85118022442399,43.66799583449884,41.43790296618702,44.85873910755884,49.13615472608791,48.40617329397226,37.93531725225883,42.318903404258585,49.80234437674208,49.19464976597711,49.69285353047801,43.02596112342434,41.66768196698882,40.94697057699617,45.813080625392246,40.860434412646505,49.95792825344564,40.31063800510237,44.151786976097526,35.54640973185833
2025-01-01 23:45:00,38.81488104832405,50.99385480519467,41.56396700678868,39.90968396103573,37.65392641632928,49.03610361296545,51.32614730378416,48.94436476154048,49.77038532284055,49.22060656900076,38.2406351354567,45.88261456164974,47.225310363471245,38.513371072093975,39.60551219443468,41.43080131055965,51.42164371617713,47.65923364139116,45.866419373527776,45.39969010034788,42.4597777904572,42.157733434627325,47.37329807987074,42.15906730418341,48.8084002165802,46.99213815935249,37.2252422295016,49.053952646822005,45.57424965069073,45.47441566416935,38.197622714993386,43.95634291694951,41.531957988883846,44.09945448277729,49.73338072842022,46.98144558778476,37.68245027298612,42.20778552636832,50.28613840506521,49.16697879337399,50.15209307737413,43.44016394449647,42.46387748906965,41.72426134183091,45.2453313411721,40.0942393414895,50.26117238597276,41.67374151651643,43.780568309889375,36.78777423426453
2025-01-02 00:00:00,38.825399921699166,49.28892125178319,41.43872563243152,41.216591706817326,37.11280670669386,48.68291979206352,51.19584261683958,49.018501471903726,49.69307306284728,49.63705413011933,39.15532306502043,45.63144155257033,46.28366060006281,38.387469193119536,38.47944422989697,40.39253023914597,51.22445317424184,47.18494060561382,46.42262051425497,44.62974310160517,42.30668591412813,43.297497807946606,46.32728959830155,42.2356197323037,48.9820801104702,46.36347603631684,35.69598405850909,49.41775397275136,46.23080179138487,45.46783965839113,38.930963872650594,43.22693812933762,42.12441274568589,44.70195530193332,49.62958864719491,48.090298107550815,37.56565756575409,42.64615125501853,49.85948886194509,49.22542535921554,51.30629477190138,43.27904471312728,42.22720976676828,41.212996774058006,45.701565820757104,40.13833867663188,49.93025735756643,41.56673905285541,43.60284477656748,36.95649782290852
2025-01-02 00:15:00,38.70603858007518,51.01170996375478,39.99450027786264,39.55979263437515,36.74416503445636,48.95334985078316,51.234559295959066,47.90913032192024,50.41260485059107,50.01138235182361,37.60406134852095,45.227426335080985,45.79727396327032,37.82388865366762,38.00167562708811,42.03023589792059,49.98967751422784,47.97393185322381,45.46955087332383,43.643925777489926,41.51168515128873,43.17985605821396,46.387200628125946,42.08839773321285,49.068607475205226,46.930773617928864,36.64816218539609,50.15646849022101,45.11942412251403,44.89373126698511,38.71339796705902,43.49562656875399,41.48465489297616,44.46666396588181,49.78913208355484,47.64303128829926,38.26984414920056,41.24182133807724,49.54366288133758,49.07505212097075,51.0238632785189,43.21716281320287,41.61195685597115,39.50356494242065,45.28635126610719,40.65205811983656,50.099900566695325,41.02093833239006,43.30403553810306,35.88479084572107
2025-01-02 00:30:00,38.04232093610748,49.42354720139112,39.88289336784767,39.61854979840398,37.76980421240096,49.3950968678589,51.725651228824624,48.61371827567783,49.48078270904203,50.03565089833435,37.52039567841081,44.47491774540708,46.16278258439862,38.41494288129321,38.013235261483366,40.7607657390826,50.67569340750968,47.14737786903663,45.046289633358754,44.56069778615326,42.16978493416482,43.18539519754033,46.61201799909045,41.47692555956315,48.62891435782739,45.998885440281065,36.46700849499027,48.726124132469074,45.31499399120165,44.608421535186345,36.92568786563136,42.8402787509854,41.444992766056885,43.76861441993076,48.894414622646885,47.06817024663981,37.599327039166894,42.13047502665295,49.47855968077943,47.82066864561592,51.10413949301719,43.495151594080106,41.19888407104924,41.26889469490831,45.11881869846008,40.87342248257698,50.67776980409508,41.300466466525975,43.30432411078477,35.96880852836505
2025-01-02 00:45:00,38.55547865605433,50.24523927920918,40.26039349015351,40.40201424332864,37.46283858998952,48.83989716425835,50.044399387460125,49.069930609921904,49.48338813716942,49.89943493032129,38.03387632309799,44.58633322886016,46.13632936045961,37.764568177511855,39.05860417750844,41.3487431732262,51.260214960700914,46.46680757067794,44.90051892569205,44.23948235696317,41.491907670368064,42.51376434640761,47.09205699459392,40.58925617766472,48.94727036335863,45.95416666992545,36.42686526718571,49.41624268906981,45.41988501359377,44.99901638049066,38.03840306227006,43.33953328159896,41.23417613893228,43.66679535480692,50.07749070486241,46.58260300743546,37.70166221955095,42.10809476420419,49.6449679670461,48.91285890986024,49.497266471386375,43.834240161920135,41.231043912752206,41.03717128072376,45.74275693359179,39.98708962975681,50.42730920852027,40.6866732265128,43.18670788125597,35.55330025248019
2025-01-02 01:00:00,38.432377393488736,50.996881124297246,40.060680101202216,39.412922609498025,37.11757920304264,48.52791496273697,51.63360542041586,48.80098825868919,48.20488716502189,49.48205975854751,37.52639819232059,44.26393760815184,47.20482087871487,37.91714411847289,38.08226338852274,41.75575399750515,49.81662644984514,47.22883878448911,45.11267416176822,43.38376854221682,43.28494541290276,42.4086185373175,47.25321482594399,40.68259355261418,48.06057160755783,46.76767138474816,36.01692420551924,48.70162786529414,45.47717351966882,44.54040366259472,37.78781382420689,43.46963407675743,41.31693579004594,44.44147657621634,49.82038881980003,47.01761087937648,37.09917957435747,41.858539746493136,48.96027752883908,49.46486245706186,50.351553160435,42.79493993222316,42.55392340246728,41.30593328349304,45.0517248811368,40.07954437378297,50.83289178949863,40.43747621093408,42.858912552331645,36.6623143008094
2025-01-02 01:15:00,38.59528849681649,49.48244307070303,39.90507815759104,38.79915949055167,36.917352641225385,48.59080090445831,51.55636620802071,49.19047536875865,50.07511114432539,48.92644390713984,37.61493135627752,44.472372055480896,46.63753676032584,37.57174950256196,38.22117782057965,41.003139047177605,49.71468625922919,47.30938534216897,44.00769714990104,45.12049944088766,41.30595017112519,42.71820747943699,46.77987269470958,41.15631455035231,47.471453488449896,46.23659216066105,36.79183254892296,49.20542539861411,45.03465266705568,45.189528887558566,39.21684822373591,43.45471126893789,40.76356101202376,44.42686959635014,49.66742969825364,47.189247674894446,37.61230402252177,41.66384538699253,49.36420144751014,49.07279826875807,49.536392453823176,43.10017372566431,42.18222299373644,41.48378855050649,45.20786369963834,40.64040874884883,50.03953579667295,39.68591965410141,43.27164751744365,35.747556710467585
2025-01-02 01:30:00,38.16970260968354,50.44391608348781,39.99198799534845,38.47834215979848,37.31548962605503,49.09688674310284,50.1168535931287,48.49925355883736,48.74009699636002,50.60998785829988,38.26705174391952,44.55141926533094,46.58476736179089,37.52329171457446,38.99077139588496,40.628113351817525,50.841869458661975,48.01804753791204,44.43087773885275,44.64180207709007,40.487326344988574,43.551696330293154,46.93159457655024,42.307823919965465,48.07325230137924,47.081416921157526,36.21266172673705,49.43389220232171,44.70655057902274,44.51842721649632,38.1035996385463,43.3292905756323,41.499341429566485,44.88335735270695,50.05038398203279,46.98568251780426,35.701125596536606,41.11667990190893,49.46769697905375,48.57963240953648,49.79681878516731,42.941679202896665,40.93908050531368,39.56360409688723,45.27775706890525,40.48398626241044,49.537969902561606,40.88847850575788,43.806546138787446,36.3333604482866
2025-01-02 01:45:00,38.26250606926838,50.05038998139924,40.50654532605578,39.88096459180767,36.66143762284333,47.92853865526285,51.75821049731751,47.319904355050106,49.22374364641055,49.90264789768466,38.018182204938704,44.329153618846505,46.47550311181389,37.28624900036252,38.6039631262627,41.09008801004759,50.73732490772784,47.57476707706535,46.07043465141577,44.18541886849922,41.00878362955123,40.90526686556624,45.86144261425711,42.11687944439252,48.791986040111645,45.8479198988477,36.71314437455276,48.86901106938351,45.732607004781855,44.8087987003977,38.25320169667362,43.02413749888638,41.59719840683103,43.68511913992508,50.18958493482846,46.99349001232896,36.8111132128512,41.18118872224488,48.8935698930727,47.807576881034535,50.22868911313021,42.73203906645729,41.48411567384108,40.602290471085446,45.06351956111867,40.56975724448489,48.95372657296679,40.47687784954207,42.64567711617424,35.97601902270934
2025-01-02 02:00:00,38.66211190993193,49.50975003296928,39.87070499793803,39.486754612743695,37.41435526023948,48.487566188851325,50.697771769142754,48.03224576906262,49.05764310491416,49.2011354308594,37.61688773940546,44.09005200108256,46.493962365963895,38.00626263300374,36.96073368497667,41.32394687830581,50.64382023390386,46.880910512892754,45.29760641618088,45.107488118901465,41.09281412537451,42.539021320138616,45.95211061755853,40.757368315735626,48.01084510987554,46.0319046117904,36.75701998020176,48.83820607426747,46.433688241116265,44.8737460611145,38.21161631018333,43.51396326341175,39.85112255281126,44.62846597203279,49.411206067141,46.636754800597394,37.2367536966312,40.21276106591449,49.865654976231255,48.64940677300979,49.731255015482695,43.28093474939041,40.256203051377646,40.70667621070587,43.36092859424583,39.734175962060384,49.111883135695805,40.815316662172094,43.09484865307754,36.36085045399824
2025-01-02 02:15:00,39.094731011142045,49.818511670745536,40.162951389026745,40.05158177675633,36.56529797346701,48.72385357921638,50.39991140156205,48.440237464276905,48.4092982426916,48.830875387874414,38.514943135714766,44.76236490373094,45.11761919198687,37.640922479642654,37.78807074493816,40.73647037559931,49.559529106281055,47.306103107906175,45.06345455914882,44.96198720343149,41.49010391906887,42.20783994484256,45.36247573055415,41.52280554507045,48.003221915042296,46.50921992238153,35.97966573923102,48.070833865627385,45.53691102724339,44.74267457326711,37.25105375307056,43.48578061180027,41.04307213007545,43.767385659692856,48.57045937966714,46.54133249304639,37.44690469740218,40.98488589167407,48.921085316964046,47.57104852396533,49.714775086060406,42.787323280185305,41.42144184081364,40.82711812305661,45.70268148205723,40.67426472290212,49.18969996191641,40.16692348652805,43.266538082053934,36.063257574347126
2025-01-02 02:30:00,37.91139267412554,50.475220288143845,39.74739537519471,39.63655816377526,36.85086138483178,48.79000858634271,49.670845495578526,48.14185286547331,49.414356555811146,48.88828366454784,37.50368612777953,44.08349052149327,45.87989572121765,36.29117297449874,38.0445607591847,40.41964115253184,50.20527359423806,46.87498746242509,45.33552317607255,43.55885201069992,41.26042629737393,42.38054996560357,45.7797258102245,41.16234067902244,47.59422529163271,45.90552952327872,36.64240091988532,49.0985631356817,44.67625081044485,44.34086520168144,38.12019094823311,42.92673552671013,41.17716785440013,43.18013576560748,48.78091045370288,46.79570162401842,36.21368022204776,40.87705849709115,48.39145290295796,47.82237967995058,50.04485607619975,42.94263724909764,41.901597079886265,40.30881111759607,45.13133127568929,39.28153126494678,50.04008543817664,40.1066970661543,42.25057708624664,35.67336114924924
2025-01-02 02:45:00,38.69546821233229,49.61920776392278,39.46296832113971,38.757065693229954,37.4726653672863,47.89828322274367,50.5863163623212,47.4584962738782,47.96501861273923,48.77891380559181,37.27685113630492,44.256617713982514,46.38893774493178,36.75555848434768,37.58431858545786,41.55308385079709,49.58959634974696,47.1238018055418,45.17443478905915,43.3522931173152,41.03868623906099,42.29517902387245,45.58476105510925,40.81214927256465,48.56050921406941,46.26166655976642,36.22936677049211,48.16378724183021,44.31135428753181,44.25096196040112,37.53727933755552,42.90429742287307,41.17033171662202,44.575482042026906,48.05378429167264,46.708036491545165,36.10714031381783,40.66677108148136,48.514266186570346,47.8122664828891,49.38808123602129,43.3942799593748,42.02719122370307,41.57606596559864,45.02509620985868,39.85731134196303,49.72063469778957,40.37284765168154,42.73878756748516,36.23988709568648
2025-01-02 03:00:00,38.110755848948834,49.21837192163155,39.61670079324321,39.05356225561358,36.79822569660512,47.73046011716577,49.75598981528714,47.95406596171996,48.51400028245418,48.81822665927501,37.21739914605634,43.80753386700583,45.26174066346638,37.76544489443428,37.13620512176482,40.59075586472476,49.99719108851699,46.84468639248842,44.33926639348361,43.792302856868616,41.47012539064956,41.86885281862191,46.11337351322397,40.42119151029346,49.02121415534995,46.29255270215708,36.48441941218371,48.39422218468958,45.79096529187399,44.80996079392259,37.6651921353377,43.36497616544825,40.250334286989485,42.9641634724014,48.95893061703193,46.18652299434204,36.7890198968212,41.50258881763315,48.83103898452179,47.52782177058153,49.58668087269172,43.125364923719744,40.52050805201012,40.13894869799321,44.93070685447674,40.09624480365004,48.648387453059,39.65247464079516,43.03559185901914,35.12079642705648
2025-01-02 03:15:00,38.04014795147552,49.68872063530028,39.08248226017986,39.37883591132096,36.73581496938791,48.48073110593514,50.28898560313233,48.27973499599727,48.92415792658056,48.95787813635901,37.321067941836105,43.8058090056292,45.54499979953803,37.31038572963546,37.666601300098016,41.60656469293427,48.811765808039134,46.09978905819958,45.33775075244659,43.47430139526142,41.71675886996088,42.421500637595706,45.51838283425787,40.614575896523306,48.44806427911902,46.11992160900068,36.268363092283735,48.41160490655378,45.69659481603791,44.2274478075792,37.66368123904894,43.19150466774794,40.79052322896828,43.77236056875397,48.93869689768114,46.98787571610042,35.97768903603333,40.12678193303716,48.37058559343015,47.671335016231176,49.41901044827241,43.07641129104628,41.50593118411341,39.95119304764841,44.996545883353285,40.25430465886552,48.30381056324683,40.751367954145074,42.50898739923932,35.84926369151505
2025-01-02 03:30:00,38.4887235443197,49.3127723988711,38.83192960181094,38.96869108743148,36.5847316413399,47.84848795914931,50.24806345008264,48.32529677200256,48.52498592827669,48.16455075330007,37.429480060678486,43.014474560802334,46.059952570149136,36.31849050158906,38.082114084761535,41.60889874458292,49.70453614991774,47.12765327954893,44.74849687496044,44.47898679106359,41.32279960881469,42.27274708230669,45.48698025295238,39.650207467333146,47.90324750347284,45.287100161164936,35.32441986062918,48.63239819783086,44.57398879914131,44.802510732940206,38.681957442955095,42.91812111078704,40.63323460669882,43.85405822005477,48.85981841823984,46.31541045954502,36.3660206739189,40.61891537653101,48.26646885209064,47.74300797979514,48.97195270512856,43.153693583571744,41.02534456630961,39.86733068766517,46.042174269000334,39.042725637505725,47.76926971425092,40.41763136182941,42.31733423044859,35.424810512656386
2025-01-02 03:45:00,38.20289536185828,49.70027823398573,39.69141425418369,38.88359025166845,36.12456745220838,48.98568838793346,48.8945421517272,47.07159119301499,48.93834410657342,48.1452224965404,36.42859470097775,43.457228432795,45.74338874023403,36.64741877732912,38.18206173225637,40.723260412638375,48.46710219741407,46.37229997564086,43.92457503004167,43.80896366692726,40.85104298496632,41.87746127642349,45.0665309443723,40.412144528609,48.02134172026764,46.286720249533325,36.16326271233248,47.88547327143452,44.56057374438932,44.59753203528936,38.00021858648228,42.93880155533602,40.52663836191371,43.48159766003213,49.185596095581325,45.47950673534887,36.05703637879854,40.0978615635061,48.14449636362333,47.37464756662445,49.77830816628573,42.89548618771933,40.48277227858696,39.70031415653529,44.3183345040034,39.48829751736092,48.30169410034558,39.92702072213349,42.79119484656248,35.84385742370905
2025-01-02 04:00:00,37.2631850058099,48.95902509997676,40.27474477720776,38.85966437569027,36.51875997140191,46.664966110690905,49.64800100933235,47.054707593448605,48.59965276296439,47.82660582706193,37.35441561937624,43.49547293202236,45.219240604693965,36.71559658054799,37.93721418509048,40.48036106847425,49.21130868389866,46.87711712751798,44.62761995833302,43.851373817185454,40.04474727297694,41.68461954292447,45.07415463561431,40.75866285925554,47.79926911186424,45.40408249617056,35.2548411858555,48.38910694694954,44.470208099289934,44.53927005981879,38.15679673248312,42.61885522800983,39.63449037584669,42.06306604351127,48.65387685912636,45.179680870351405,35.31379738343546,41.18638251327995,48.09104492399349,47.72379935980944,49.59441105775288,43.10777234999988,41.14728471189858,40.75547351200286,44.63487211497147,39.451807286374056,48.718719161510485,39.81246231884981,42.50300221269138,35.84000893036668
2025-01-02 04:15:00,38.24870011745571,48.84875546407286,38.83608139265581,38.376646691767895,36.202623842749176,47.25089134711513,49.93426780792454,48.85463242833615,48.24119327315498,48.80144848650296,36.95989141831668,42.50892328235003,45.15027038251171,35.71132647407525,36.58636268876094,40.047911879129046,49.2040784091825,45.80012926032844,45.68211040307506,43.6875977107496,41.301051888057074,41.65345962046984,44.73090870067873,40.05455273165748,46.40351277301402,45.64707661562114,35.67476561106781,48.01469220182514,44.84056631230634,44.83940961694685,37.6550300705918,42.93536879055466,41.208175440505485,43.43523567086866,49.10118998664436,45.61517760850145,35.19402780361828,41.33739792620487,48.50225170273324,46.77100492851449,49.51317522797949,42.23449516907424,39.99352665016603,39.48023569665082,44.50347770452935,38.18476305716263,48.65386550716971,39.68490724150862,41.95733080284972,35.83893189091482
2025-01-02 04:30:00,37.870438537275,50.23036789759452,39.53786801131524,39.08280532113943,35.98895125132834,47.13930309090347,48.89739298592063,47.57262526592884,48.74406170841047,48.57132188239487,36.64504396005674,43.01512673628898,46.1253087530397,37.20313593160912,37.810193838871214,41.13834327684047,48.04694011964735,46.46128425325885,44.52181427931095,43.678320543030765,41.14258881552084,41.85073951956234,45.08086232556205,39.95355543320022,47.70144717955644,45.792911388250765,36.20833166404087,47.84776640362795,43.7618849967408,44.3916923218056,37.39382115269356,43.18915250797386,40.90290348837809,42.91669117280424,48.94008997044718,45.74987448906976,35.46508996790115,40.982517654703486,48.56137349135015,47.58309529537209,49.233657223057214,42.64525808908959,40.65994938562199,40.80845900435912,44.499753235431,39.78558096464705,48.83605892091728,39.76837027092188,43.17980124882129,35.41586485814596
2025-01-02 04:45:00,38.30006746803302,49.11968968861884,39.40474330885903,37.90327849145898,36.219124614344686,47.58510228291239,48.537839998500885,47.8109151701433,47.39788555262232,47.556594303307634,36.31191127146862,43.33764010095423,45.82203109743351,35.42263782954052,37.19180944542072,40.80131430552015,48.15337469255089,46.74641834791774,44.5768955078171,43.45232590744466,40.61720550631467,40.69028660830223,44.63867640420482,40.34595590573937,47.435086551036186,46.30449730825697,36.13624884785453,48.36399340228531,44.64789529041276,44.48066958196628,38.131978265357965,42.45890608853118,39.61435046629137,43.712006168230914,47.66304651102904,45.83782145684491,36.14306527670372,39.977493614970335,47.83285462136146,46.68241857780855,50.02190800345683,43.02255728577113,40.68180544106559,39.96693380639347,45.59101335261348,39.18235566120855,49.11422073612199,39.9404575708485,41.75169759261312,35.864184648935925
2025-01-02 05:00:00,37.60820712163615,49.43810560206971,39.09302593579308,39.09731499629731,34.883319546418576,47.59484840293374,48.53895506569635,46.85177904617469,48.461319063963074,48.905398982310686,35.82612829326264,42.899991974893,45.08653365784087,36.02730004407903,36.87876700421366,41.05377678613196,48.91127542160161,46.77485350010932,44.58032069626704,43.58788528459584,40.61317922571188,41.65092884036998,44.377286256987496,39.70067078554724,47.67363241776703,45.27272603370406,35.54899243864349,48.58041372762,45.35556919733129,43.7857079777761,37.893655350331166,42.59888862262556,39.266774897178,42.55013947091593,47.99645858340949,44.78321790216805,35.168889278247256,41.1691245113472,46.84475617543627,47.22668772549221,49.77445530497361,42.38942540855318,40.24251215606415,39.50071598821922,45.20624458375621,38.54485777439759,49.06299271366402,40.74308901845366,41.6163671581782,35.73865756897823
2025-01-02 05:15:00,36.85867795940187,49.04067618394196,38.5683176170854,37.56542004128313,36.18949643500874,47.25170249555678,49.50329448337429,46.72457161285003,47.92940681441499,47.74952803894849,36.44138127558125,44.10577493271598,45.477053253616255,36.72751902437447,37.16187193697231,40.89162291948966,48.95657514983109,46.31925521054061,43.73851834506399,42.95184769866019,40.69238014052135,41.68562804486744,43.66026867334358,40.27413738361088,47.18968890185327,45.07079720083764,35.600356544839656,48.682794343426,45.33859397562143,43.42888701272429,38.08160685638365,42.72418027864068,39.97293209612373,43.20985909084963,48.20283191474163,45.69181403434861,35.27128002645412,40.4355099622663,48.151861584748296,47.78373364765921,48.30587330952143,42.17157635143232,39.78862829421148,40.04967858757155,43.35535801414353,38.31642839621868,47.63931542294464,39.8945587298584,41.22912398513672,35.65820862275907
2025-01-02 05:30:00,37.6219701896822,49.67553092650784,38.781660494321095,38.57915643922183,36.14366879187256,46.434312718103286,49.0411383569936,46.65699415805616,47.47868637148553,48.69103205364633,36.51011253845733,42.494984484775,45.0284546943358,36.23677959327606,37.75896389215239,40.187455214826144,49.20663616601342,46.06678899921819,44.56269845343607,43.3119586367356,41.052199413747154,40.85779446718605,44.85082015980407,39.56351507422008,46.95136482953812,44.39644873281455,35.31834789535352,48.01363306136613,45.271651444808434,44.26208469200447,38.545905786670346,43.1499985607748,40.14837856422608,42.72879662407389,47.43813571242614,44.45666494862687,35.275775835717184,40.58327981115663,48.13411856625272,47.21439149161285,49.00351902554312,42.68274626489829,40.34635402491817,38.98474767022282,45.06487250650087,40.15942276455425,48.34024426526214,39.9102094986524,42.1035108950286,35.62394162362961
2025-01-02 05:45:00,37.46625196166323,49.30991541750656,39.297103670321626,38.37813562478933,36.064583789942574,47.5959691091392,49.10290926937888,47.21531034014224,47.86034773265229,47.899038282063714,36.28088022949738,42.086235342354215,44.73714750126756,36.357944959620006,37.624276173075344,40.36097025634877,49.29528544359727,46.19355659176621,44.34624872366337,43.247674305932414,41.01394082700216,41.51564007206623,44.18864976614922,39.8726790229245,46.62624730486658,45.34181380694283,36.51809784077904,47.39637988411455,44.89432083656842,44.36182801341096,39.032401266836274,42.25251673860618,39.69995831144065,43.29787035412123,48.11999917916269,44.6338286029164,35.610812756511294,40.2174972165087,48.061103561280696,48.19711600479114,49.1263391413031,42.81700834721679,40.54964908018746,40.230713709195975,43.97569102044281,38.26373319193547,48.02795676048611,39.59023637554264,41.91036463142386,35.75610270173105
2025-01-02 06:00:00,36.79092233928792,49.89499579191191,39.34839379881808,38.56814820895665,35.34693604093072,46.68837464979007,50.01970642782903,46.55616118450472,48.69091709949588,47.88728508475164,36.037678766400745,43.35265207833725,44.74493145740013,35.524433492485564,36.95082014346095,39.55947588433559,48.73785015453184,46.58418457277665,45.14642747112767,43.65117515561224,40.5925186696721,40.74570603424792,43.1912971076726,39.51669563051396,46.94825939861935,46.52446344207562,36.2671169873613,47.59437196156425,44.56074160089796,43.82370516595678,37.75417059872253,43.4465672346408,39.36609675259006,43.24350126403318,47.4013987346333,44.89886567889905,34.96126638205507,41.09507423903059,48.30094702900037,46.44939353655607,49.452416515172885,41.382570885215664,38.96664479384399,39.97898001503744,44.78325704784924,37.80940160818624,48.102351889902046,40.0056249015764,41.95448385179592,35.51288475347598
2025-01-02 06:15:00,36.95165553926567,49.24175563664823,38.35259756283452,39.07212933999274,35.39810379443102,46.62747764652726,49.36142009520626,46.73823672243416,47.6259492696576,48.96352670956261,35.20629952935548,42.21564853317744,45.02222419871203,35.20704057155358,36.90722536330787,39.77891984053566,48.640515910096674,46.61430788858215,43.83368984010055,43.84816812267509,39.88931454375389,40.97815964785156,44.94454024239257,39.36819684290642,46.98405883806268,45.051574020843965,34.977538882887,47.52397723799128,43.80006881401958,44.20716957201843,37.676856479463495,42.48909996149384,39.96293987251416,42.43882530674193,47.57958614288732,45.66539095549858,34.96716588858429,40.17081559493018,47.43132944032206,46.079080496181234,48.69673522782338,42.72261745169823,40.54841555598154,39.72305520309878,44.436729974231206,39.67882762026808,47.824731100128886,39.021693696110376,41.42307861728762,35.0078343778339
